,Place,Points,Name,PDGA#,Rating,Par,Rd1,Unnamed: 7,Rd2,Unnamed: 9,Rd3,Unnamed: 11,Finals,Unnamed: 13,Total,Prize,event,Rd4,Unnamed: 4,Unnamed: 6,Unnamed: 8,Semis,Unnamed: 10,Unnamed: 12,Prize (USD),Rd5,Rd6,Unnamed: 14,Rd7,Unnamed: 16,Rd8,Unnamed: 18,Unnamed: 20,Unnamed: 22,Unnamed: 5,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Unnamed: 24
113,112,560.0,Aidan Guthrie,96832.0,982.0,+21,68,973.0,75.0,997.0,77.0,987.0,,,220,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
114,115,530.0,Reid Frescura,48338.0,1008.0,+22,65,994.0,80.0,973.0,76.0,992.0,,,221,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
115,115,530.0,Kyle Opfer,87871.0,1017.0,+22,73,939.0,75.0,997.0,73.0,1006.0,,,221,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
116,115,530.0,Jesse Peterson,70585.0,992.0,+22,71,953.0,74.0,1001.0,76.0,992.0,,,221,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
117,115,530.0,Mason Hults,121920.0,980.0,+22,66,987.0,79.0,978.0,76.0,992.0,,,221,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
118,115,530.0,Kyle Divelbiss,104419.0,976.0,+22,62,1015.0,80.0,973.0,79.0,978.0,,,221,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
119,115,530.0,Colin Wise,54793.0,958.0,+22,65,994.0,82.0,964.0,74.0,1001.0,,,221,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
120,121,470.0,Mike Carman,48559.0,996.0,+23,69,967.0,78.0,983.0,75.0,997.0,,,222,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
121,121,470.0,Bartosz Kowalewski,68737.0,1001.0,+23,74,932.0,76.0,992.0,72.0,1011.0,,,222,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
122,121,470.0,Michael Hoffman,46997.0,991.0,+23,71,953.0,74.0,1001.0,77.0,987.0,,,222,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
123,124,440.0,Paul Oman,34344.0,1009.0,+24,70,960.0,74.0,1001.0,79.0,978.0,,,223,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
124,124,440.0,Mario Short,88491.0,986.0,+24,62,1015.0,81.0,969.0,80.0,973.0,,,223,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
125,126,420.0,Taylor Rafaleowski,111099.0,1002.0,+25,68,973.0,77.0,987.0,79.0,978.0,,,224,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
126,127,410.0,Trevon Crowe,67172.0,1003.0,+26,71,953.0,75.0,997.0,79.0,978.0,,,225,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
127,128,400.0,William Schram,127314.0,982.0,+27,69,967.0,77.0,987.0,80.0,973.0,,,226,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
128,128,400.0,Derek Sahr,39552.0,999.0,+27,69,967.0,80.0,973.0,77.0,987.0,,,226,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
129,128,400.0,Matt Dollar,26045.0,1002.0,+27,70,960.0,79.0,978.0,77.0,987.0,,,226,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
130,128,400.0,Brandon Cawthorne,60069.0,999.0,+27,69,967.0,80.0,973.0,77.0,987.0,,,226,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
131,128,400.0,Adam McPherson,83046.0,972.0,+27,79,897.0,76.0,992.0,71.0,1015.0,,,226,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
132,133,350.0,Lance Brown,58644.0,998.0,+28,67,980.0,77.0,987.0,83.0,959.0,,,227,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
133,133,350.0,Corey Ellis,44512.0,1018.0,+28,65,994.0,89.0,931.0,73.0,1006.0,,,227,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
134,133,350.0,Drew Cantrell,80089.0,971.0,+28,71,953.0,78.0,983.0,78.0,983.0,,,227,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
135,133,350.0,Nathaniel Spencer,168806.0,957.0,+28,68,973.0,79.0,978.0,80.0,973.0,,,227,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
136,137,310.0,Harper Thompson,60259.0,999.0,+29,71,953.0,82.0,964.0,75.0,997.0,,,228,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
137,137,310.0,Brandon Oleskie,84911.0,965.0,+29,69,967.0,82.0,964.0,77.0,987.0,,,228,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
138,139,290.0,Brandon Hauer,55021.0,977.0,+30,71,953.0,77.0,987.0,81.0,969.0,,,229,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
139,139,290.0,Jarod O'Brien,92426.0,991.0,+30,68,973.0,79.0,978.0,82.0,964.0,,,229,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
140,141,270.0,Alex Tews,75745.0,996.0,+32,70,960.0,83.0,959.0,78.0,983.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
141,141,270.0,Alex Nimtz,46127.0,970.0,+32,74,932.0,82.0,964.0,75.0,997.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
142,141,270.0,Micah Noble,101997.0,980.0,+32,70,960.0,80.0,973.0,81.0,969.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
143,141,270.0,Zak Kemmer,47139.0,983.0,+32,69,967.0,80.0,973.0,82.0,964.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
144,141,270.0,Alex Schimmelpfenning,37507.0,955.0,+32,71,953.0,83.0,959.0,77.0,987.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
145,141,270.0,Kao Xiong,96899.0,976.0,+32,66,987.0,81.0,969.0,84.0,955.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
146,141,270.0,Loren Lewis,68695.0,984.0,+32,72,946.0,78.0,983.0,81.0,969.0,,,231,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
147,148,200.0,John Willis II,23844.0,999.0,+34,68,973.0,80.0,973.0,85.0,950.0,,,233,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
148,148,200.0,Ron Turner,9030.0,973.0,+34,65,994.0,88.0,936.0,80.0,973.0,,,233,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
149,150,180.0,Jared Stoll,68103.0,975.0,+35,77,911.0,79.0,978.0,78.0,983.0,,,234,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
150,150,180.0,Spencer Ellingson,120588.0,970.0,+35,80,890.0,79.0,978.0,75.0,997.0,,,234,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
151,152,160.0,Jacob Roley,88840.0,979.0,+36,71,953.0,86.0,945.0,78.0,983.0,,,235,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
152,153,150.0,Ian Burchett,60435.0,998.0,+37,63,1008.0,85.0,950.0,88.0,936.0,,,236,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
153,153,150.0,Reid Kemp,103074.0,987.0,+37,68,973.0,80.0,973.0,88.0,936.0,,,236,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
154,155,130.0,Patrick Nemmer,90545.0,975.0,+39,77,911.0,84.0,955.0,77.0,987.0,,,238,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
155,155,130.0,Matthew Alexander,138103.0,938.0,+39,79,897.0,84.0,955.0,75.0,997.0,,,238,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
156,157,110.0,William Freed,72824.0,981.0,+41,81,883.0,77.0,987.0,82.0,964.0,,,240,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
157,158,100.0,Eli Swansen,128050.0,981.0,+43,77,911.0,80.0,973.0,85.0,950.0,,,242,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
158,159,90.0,Christopher Meyer,34453.0,994.0,+44,75,925.0,81.0,969.0,87.0,941.0,,,243,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
159,160,80.0,Touchella Ly,41439.0,935.0,+55,77,911.0,84.0,955.0,93.0,913.0,,,254,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
160,161,0.0,Garrett Glass,65471.0,975.0,,71,953.0,84.0,955.0,999.0,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
161,161,0.0,Nicholas Brown,79724.0,973.0,,63,1008.0,86.0,945.0,999.0,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
162,163,0.0,Mike Sale,46910.0,1005.0,,70,960.0,999.0,,,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
163,163,0.0,Willie Prince,31550.0,999.0,,67,980.0,999.0,,,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
164,163,0.0,Matt Odenwelder,31710.0,975.0,,73,939.0,999.0,,,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
165,163,0.0,Anthony Angel,83681.0,930.0,,79,897.0,999.0,,,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
166,167,0.0,Logan Harpool,101319.0,1003.0,,999,,,,,,,,DNF,,Discraft Ledgestone Insurance Open,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1440.0,Adam Hammes,57365.0,1038.0,-22,54,1057.0,53.0,1064.0,51.0,1079.0,,,158,"$7,500",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1430.0,Eagle Wynne McMahon,37817.0,1055.0,-19,51,1079.0,52.0,1072.0,58.0,1027.0,,,161,"$3,350",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1430.0,Richard Wysocki,38008.0,1055.0,-19,54,1057.0,54.0,1057.0,53.0,1064.0,,,161,"$3,350",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1410.0,Calvin Heimburg,45971.0,1049.0,-16,57,1034.0,52.0,1072.0,55.0,1049.0,,,164,"$2,097",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1410.0,Matt Bell,48950.0,1022.0,-16,58,1027.0,52.0,1072.0,54.0,1057.0,,,164,"$2,097",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
5,4,1410.0,Matthew Orum,18330.0,1039.0,-16,55,1049.0,53.0,1064.0,56.0,1042.0,,,164,"$2,097",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1380.0,Andrew Marwede,75590.0,1025.0,-14,55,1049.0,55.0,1049.0,56.0,1042.0,,,166,"$1,750",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
7,7,1380.0,Joel Freeman,69509.0,1030.0,-14,54,1057.0,53.0,1064.0,59.0,1019.0,,,166,"$1,750",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1360.0,Benjamin Callaway,39015.0,1022.0,-13,55,1049.0,54.0,1057.0,58.0,1027.0,,,167,"$1,550",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
9,9,1360.0,Thomas Gilbert,85850.0,1022.0,-13,57,1034.0,60.0,1012.0,50.0,1087.0,,,167,"$1,550",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1340.0,Paul McBeth,27523.0,1053.0,-12,58,1027.0,52.0,1072.0,58.0,1027.0,,,168,"$1,400",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
11,12,1330.0,Nathan Queen,68286.0,1027.0,-11,55,1049.0,57.0,1034.0,57.0,1034.0,,,169,"$1,110",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
12,12,1330.0,Jeremy Koling,33705.0,1027.0,-11,59,1019.0,53.0,1064.0,57.0,1034.0,,,169,"$1,110",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
13,12,1330.0,Cale Leiviska,24341.0,1036.0,-11,58,1027.0,53.0,1064.0,58.0,1027.0,,,169,"$1,110",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
14,12,1330.0,Dylan Horst,32599.0,1000.0,-11,57,1034.0,53.0,1064.0,59.0,1019.0,,,169,"$1,110",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
15,12,1330.0,Gregg Barsby,15857.0,1024.0,-11,57,1034.0,54.0,1057.0,58.0,1027.0,,,169,"$1,110",MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
16,17,1280.0,Alden Harris,98091.0,1019.0,-10,60,1012.0,53.0,1064.0,57.0,1034.0,,,170,$844,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
17,17,1280.0,Zackeriath Johnson,50312.0,1019.0,-10,55,1049.0,61.0,1004.0,54.0,1057.0,,,170,$844,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
18,17,1280.0,Chris Dickerson,62467.0,1045.0,-10,58,1027.0,55.0,1049.0,57.0,1034.0,,,170,$844,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
19,17,1280.0,Lance Brown,58644.0,995.0,-10,59,1019.0,57.0,1034.0,54.0,1057.0,,,170,$844,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
20,21,1240.0,James Conrad,17295.0,1037.0,-9,60,1012.0,53.0,1064.0,58.0,1027.0,,,171,$750,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
21,21,1240.0,Emerson Keith,47472.0,1026.0,-9,59,1019.0,57.0,1034.0,55.0,1049.0,,,171,$750,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
22,21,1240.0,Corey Ellis,44512.0,1019.0,-9,64,982.0,57.0,1034.0,50.0,1087.0,,,171,$750,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
23,24,1210.0,Zach Melton,38631.0,1011.0,-8,58,1027.0,61.0,1004.0,53.0,1064.0,,,172,$700,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
24,25,1200.0,Chris Clemons,50401.0,1028.0,-7,58,1027.0,59.0,1019.0,56.0,1042.0,,,173,$638,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
25,25,1200.0,Ezra Aderhold,121715.0,1024.0,-7,61,1004.0,60.0,1012.0,52.0,1072.0,,,173,$638,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
26,25,1200.0,Aaron Gossage,35449.0,1017.0,-7,60,1012.0,56.0,1042.0,57.0,1034.0,,,173,$638,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
27,25,1200.0,Raven Newsom,88212.0,1019.0,-7,55,1049.0,60.0,1012.0,58.0,1027.0,,,173,$638,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
28,29,1160.0,Garrett Gurthie,13864.0,1030.0,-6,55,1049.0,60.0,1012.0,59.0,1019.0,,,174,$540,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
29,29,1160.0,Paul Ulibarri,27171.0,1029.0,-6,55,1049.0,55.0,1049.0,64.0,982.0,,,174,$540,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
30,29,1160.0,Nikko Locastro,11534.0,1031.0,-6,61,1004.0,57.0,1034.0,56.0,1042.0,,,174,$540,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
31,29,1160.0,Andrew Fish,58320.0,1027.0,-6,58,1027.0,60.0,1012.0,56.0,1042.0,,,174,$540,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
32,29,1160.0,Kyle Moriarty,50920.0,1011.0,-6,57,1034.0,56.0,1042.0,61.0,1004.0,,,174,$540,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
33,34,1110.0,Kevin Jones,41760.0,1038.0,-5,56,1042.0,59.0,1019.0,60.0,1012.0,,,175,$485,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
34,34,1110.0,Nate Perkins,65737.0,1008.0,-5,57,1034.0,56.0,1042.0,62.0,997.0,,,175,$485,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
35,36,1090.0,Luke Humphries,69424.0,1013.0,-4,61,1004.0,57.0,1034.0,58.0,1027.0,,,176,$455,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
36,36,1090.0,Drew Gibson,48346.0,1033.0,-4,60,1012.0,57.0,1034.0,59.0,1019.0,,,176,$455,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
37,36,1090.0,Bryson James,56345.0,1002.0,-4,58,1027.0,55.0,1049.0,63.0,989.0,,,176,$455,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
38,36,1090.0,Alex Russell,66362.0,1018.0,-4,61,1004.0,55.0,1049.0,60.0,1012.0,,,176,$455,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1050.0,Connor O'Reilly,99648.0,1014.0,-3,59,1019.0,57.0,1034.0,61.0,1004.0,,,177,$405,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
40,40,1050.0,Charles Behrhorst,42202.0,1002.0,-3,57,1034.0,60.0,1012.0,60.0,1012.0,,,177,$405,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
41,40,1050.0,Casey White,81739.0,1020.0,-3,65,974.0,54.0,1057.0,58.0,1027.0,,,177,$405,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
42,40,1050.0,Kyle Klein,85132.0,1038.0,-3,59,1019.0,55.0,1049.0,63.0,989.0,,,177,$405,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
43,40,1050.0,Noah Meintsma,56555.0,1011.0,-3,58,1027.0,57.0,1034.0,62.0,997.0,,,177,$405,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
44,40,1050.0,Steve Brinster,10628.0,1019.0,-3,61,1004.0,59.0,1019.0,57.0,1034.0,,,177,$405,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
45,46,990.0,Dylan Capaccioli,122655.0,985.0,-2,63,989.0,56.0,1042.0,59.0,1019.0,,,178,$355,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
46,46,990.0,Philo Brathwaite,26416.0,1021.0,-2,62,997.0,59.0,1019.0,57.0,1034.0,,,178,$355,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
47,46,990.0,Andrew Presnell,63765.0,1027.0,-2,64,982.0,54.0,1057.0,60.0,1012.0,,,178,$355,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
48,46,990.0,Dustin Keegan,35187.0,1013.0,-2,57,1034.0,64.0,982.0,57.0,1034.0,,,178,$355,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
49,46,990.0,Michael Johansen,20300.0,1018.0,-2,61,1004.0,61.0,1004.0,56.0,1042.0,,,178,$355,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
50,51,940.0,Jonathan Nicholson,101390.0,1010.0,-1,61,1004.0,57.0,1034.0,61.0,1004.0,,,179,$323,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
51,51,940.0,Luke Samson,59419.0,1005.0,-1,64,982.0,57.0,1034.0,58.0,1027.0,,,179,$323,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
52,51,940.0,Paul Oman,34344.0,1011.0,-1,63,989.0,58.0,1027.0,58.0,1027.0,,,179,$323,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
53,51,940.0,Cole Redalen,79748.0,1020.0,-1,59,1019.0,61.0,1004.0,59.0,1019.0,,,179,$323,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
54,51,940.0,Christian Olsen,60666.0,988.0,-1,61,1004.0,58.0,1027.0,60.0,1012.0,,,179,$323,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
55,51,940.0,Bartosz Kowalewski,68737.0,1001.0,-1,59,1019.0,62.0,997.0,58.0,1027.0,,,179,$323,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
56,57,880.0,AJ Carey,61770.0,1009.0,E,60,1012.0,63.0,989.0,57.0,1034.0,,,180,$300,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
57,57,880.0,Bradley Williams,31644.0,1024.0,E,65,974.0,58.0,1027.0,57.0,1034.0,,,180,$300,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
58,59,860.0,Colten Montgomery,35876.0,1020.0,+1,61,1004.0,60.0,1012.0,60.0,1012.0,,,181,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
59,60,850.0,Tanner Girouard,88077.0,997.0,+2,59,1019.0,65.0,974.0,58.0,1027.0,,,182,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
60,60,850.0,Austin Hannum,68835.0,1021.0,+2,61,1004.0,62.0,997.0,59.0,1019.0,,,182,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
61,60,850.0,Matt Dollar,26045.0,1000.0,+2,61,1004.0,63.0,989.0,58.0,1027.0,,,182,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
62,63,820.0,Chandler Fry,25541.0,1026.0,+3,61,1004.0,57.0,1034.0,65.0,974.0,,,183,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
63,63,820.0,Reid Frescura,48338.0,1008.0,+3,61,1004.0,62.0,997.0,60.0,1012.0,,,183,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
64,63,820.0,Quintin Becker,69961.0,991.0,+3,62,997.0,60.0,1012.0,61.0,1004.0,,,183,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
65,63,820.0,Noah Fiveash,99153.0,995.0,+3,61,1004.0,65.0,974.0,57.0,1034.0,,,183,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
66,63,820.0,Mark Chapalonis,70741.0,991.0,+3,66,967.0,54.0,1057.0,63.0,989.0,,,183,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
67,68,770.0,Gavin Babcock,80331.0,1003.0,+5,65,974.0,63.0,989.0,57.0,1034.0,,,185,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
68,68,770.0,Timothy T3J Johnson Jr,59661.0,994.0,+5,62,997.0,62.0,997.0,61.0,1004.0,,,185,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
69,68,770.0,Justin Bilodeau,45478.0,1005.0,+5,60,1012.0,66.0,967.0,59.0,1019.0,,,185,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
70,71,740.0,Eric Oakley,53565.0,1021.0,+6,67,959.0,64.0,982.0,55.0,1049.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
71,71,740.0,Joey Temali,100818.0,989.0,+6,66,967.0,63.0,989.0,57.0,1034.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
72,71,740.0,Nicholas Carl,82935.0,1000.0,+6,65,974.0,61.0,1004.0,60.0,1012.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
73,71,740.0,Levi Hancock,103050.0,998.0,+6,64,982.0,58.0,1027.0,64.0,982.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
74,71,740.0,John Matlack,32660.0,975.0,+6,57,1034.0,67.0,959.0,62.0,997.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
75,71,740.0,Jonathan Propalis,55926.0,991.0,+6,62,997.0,58.0,1027.0,66.0,967.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
76,71,740.0,Zac Sherman,120728.0,981.0,+6,67,959.0,64.0,982.0,55.0,1049.0,,,186,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
77,78,670.0,Tristan Tanner,99053.0,1002.0,+7,63,989.0,62.0,997.0,62.0,997.0,,,187,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
78,78,670.0,Alan Wagner,28550.0,1005.0,+7,63,989.0,65.0,974.0,59.0,1019.0,,,187,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
79,78,670.0,Daniel Brooks-Wells,79228.0,1007.0,+7,64,982.0,60.0,1012.0,63.0,989.0,,,187,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
80,78,670.0,Philip Bartholomew,45441.0,1004.0,+7,63,989.0,63.0,989.0,61.0,1004.0,,,187,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
81,78,670.0,Kevin Kohltrain,53341.0,974.0,+7,60,1012.0,69.0,944.0,58.0,1027.0,,,187,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
82,83,620.0,Sam Drummond,100689.0,1001.0,+8,64,982.0,64.0,982.0,60.0,1012.0,,,188,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
83,83,620.0,Shane Wyatt,43284.0,992.0,+8,62,997.0,62.0,997.0,64.0,982.0,,,188,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
84,83,620.0,Ian Burchett,60435.0,998.0,+8,65,974.0,63.0,989.0,60.0,1012.0,,,188,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
85,83,620.0,David Fleck,129332.0,988.0,+8,62,997.0,61.0,1004.0,65.0,974.0,,,188,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
86,87,580.0,Josh DiBattista,86089.0,1003.0,+9,58,1027.0,68.0,952.0,63.0,989.0,,,189,,MVP Open at Maple Hill,,,,,,,,,,,,,,,,,,,,,,,,
